run_id,exp_name,dataset,seed,stage,checkpoint_epoch,path_family,clock_family,clock_param_name,clock_param_value,solver,nfe,step_count,real_samples,synthetic_samples,metric,value,status,artifact_group
linear_ft_beta_0_4:ep499:nfe20:precision,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,20,10,12500,12500,precision,0.6593999862670898,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe20:recall,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,20,10,12500,12500,recall,0.6399999856948853,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe30:fid,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,30,15,12500,12500,fid,8.557608604431152,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe30:precision,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,30,15,12500,12500,precision,0.6714000105857849,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe30:recall,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,30,15,12500,12500,recall,0.6495999693870544,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe50:fid,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,50,25,12500,12500,fid,8.017341613769531,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe50:precision,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,50,25,12500,12500,precision,0.6663999557495117,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe50:recall,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,50,25,12500,12500,recall,0.6592000126838684,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe100:fid,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,100,50,12500,12500,fid,8.421080589294434,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe100:precision,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,100,50,12500,12500,precision,0.6595999598503113,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe100:recall,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,100,50,12500,12500,recall,0.6620999574661255,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe4:fid,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,4,2,12500,12500,fid,286.2097473144531,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe4:precision,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,4,2,12500,12500,precision,0.09849999845027924,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe4:recall,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,4,2,12500,12500,recall,0.0017999999690800905,completed,ft_clock_linear_main
