run_id,exp_name,dataset,seed,stage,checkpoint_epoch,path_family,clock_family,clock_param_name,clock_param_value,solver,nfe,step_count,real_samples,synthetic_samples,metric,value,status,artifact_group
linear_ft_beta_0_5_euler:ep499:nfe96:is_mean,linear_ft_beta_0_5_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,euler,96,96,12500,12500,is_mean,8.670315742492676,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_euler:ep499:nfe96:is_std,linear_ft_beta_0_5_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,euler,96,96,12500,12500,is_std,0.13891416788101196,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe6:fid,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,6,3,12500,12500,fid,171.02142333984375,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe6:precision,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,6,3,12500,12500,precision,0.3197000026702881,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe6:recall,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,6,3,12500,12500,recall,0.15410000085830688,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe6:is_mean,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,6,3,12500,12500,is_mean,3.180189847946167,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe6:is_std,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,6,3,12500,12500,is_std,0.04208484664559364,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe12:fid,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,12,6,12500,12500,fid,70.42998504638672,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe12:precision,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,12,6,12500,12500,precision,0.3528999984264374,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe12:recall,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,12,6,12500,12500,recall,0.38029998540878296,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe12:is_mean,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,12,6,12500,12500,is_mean,7.326852321624756,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe12:is_std,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,12,6,12500,12500,is_std,0.09048167616128922,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe18:fid,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,18,9,12500,12500,fid,43.978729248046875,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe18:precision,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,18,9,12500,12500,precision,0.41439998149871826,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe18:recall,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,18,9,12500,12500,recall,0.4975999891757965,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe18:is_mean,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,18,9,12500,12500,is_mean,8.689667701721191,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe18:is_std,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,18,9,12500,12500,is_std,0.12856724858283997,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe24:fid,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,24,12,12500,12500,fid,31.108638763427734,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe24:precision,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,24,12,12500,12500,precision,0.4834999740123749,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe24:recall,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,24,12,12500,12500,recall,0.5593999624252319,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe24:is_mean,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,24,12,12500,12500,is_mean,9.139970779418945,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe24:is_std,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,24,12,12500,12500,is_std,0.10735274851322174,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe30:fid,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,30,15,12500,12500,fid,23.311222076416016,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe30:precision,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,30,15,12500,12500,precision,0.5356000065803528,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe30:recall,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,30,15,12500,12500,recall,0.5893999934196472,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe30:is_mean,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,30,15,12500,12500,is_mean,9.297835350036621,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe30:is_std,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,30,15,12500,12500,is_std,0.10827065259218216,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe48:fid,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,48,24,12500,12500,fid,12.578984260559082,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe48:precision,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,48,24,12500,12500,precision,0.6182999610900879,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe48:recall,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,48,24,12500,12500,recall,0.6297999620437622,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe48:is_mean,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,48,24,12500,12500,is_mean,9.305463790893555,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe48:is_std,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,48,24,12500,12500,is_std,0.10679461807012558,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe96:fid,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,96,48,12500,12500,fid,7.020061016082764,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe96:precision,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,96,48,12500,12500,precision,0.6859999895095825,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe96:recall,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,96,48,12500,12500,recall,0.6610999703407288,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe96:is_mean,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,96,48,12500,12500,is_mean,9.061370849609375,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_heun2:ep499:nfe96:is_std,linear_ft_beta_0_5_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,96,48,12500,12500,is_std,0.11226077377796173,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe6:fid,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,6,2,12500,12500,fid,98.73890686035156,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe6:precision,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,6,2,12500,12500,precision,0.3005000054836273,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe6:recall,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,6,2,12500,12500,recall,0.289000004529953,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe6:is_mean,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,6,2,12500,12500,is_mean,5.851658344268799,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe6:is_std,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,6,2,12500,12500,is_std,0.06033489853143692,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe12:fid,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,12,4,12500,12500,fid,38.8087158203125,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe12:precision,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,12,4,12500,12500,precision,0.42319998145103455,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe12:recall,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,12,4,12500,12500,recall,0.5090999603271484,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe12:is_mean,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,12,4,12500,12500,is_mean,9.023341178894043,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe12:is_std,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,12,4,12500,12500,is_std,0.13035860657691956,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe18:fid,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,18,6,12500,12500,fid,21.991493225097656,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe18:precision,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,18,6,12500,12500,precision,0.538599967956543,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe18:recall,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,18,6,12500,12500,recall,0.5879999995231628,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe18:is_mean,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,18,6,12500,12500,is_mean,9.404159545898438,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe18:is_std,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,18,6,12500,12500,is_std,0.08942196518182755,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe24:fid,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,24,8,12500,12500,fid,14.45300006866455,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe24:precision,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,24,8,12500,12500,precision,0.5995000004768372,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe24:recall,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,24,8,12500,12500,recall,0.6209999918937683,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe24:is_mean,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,24,8,12500,12500,is_mean,9.408332824707031,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe24:is_std,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,24,8,12500,12500,is_std,0.08708855509757996,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe30:fid,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,30,10,12500,12500,fid,10.662339210510254,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe30:precision,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,30,10,12500,12500,precision,0.6358999609947205,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe30:recall,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,30,10,12500,12500,recall,0.6401000022888184,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe30:is_mean,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,30,10,12500,12500,is_mean,9.328754425048828,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe30:is_std,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,30,10,12500,12500,is_std,0.09976740181446075,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe48:fid,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,48,16,12500,12500,fid,7.027343273162842,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe48:precision,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,48,16,12500,12500,precision,0.6834999918937683,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe48:recall,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,48,16,12500,12500,recall,0.6621999740600586,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe48:is_mean,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,48,16,12500,12500,is_mean,9.090785026550293,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe48:is_std,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,48,16,12500,12500,is_std,0.1102152094244957,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe96:fid,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,96,32,12500,12500,fid,6.6684417724609375,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe96:precision,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,96,32,12500,12500,precision,0.6960999965667725,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe96:recall,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,96,32,12500,12500,recall,0.6627999544143677,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe96:is_mean,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,96,32,12500,12500,is_mean,8.867103576660156,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_rk3:ep499:nfe96:is_std,linear_ft_beta_0_5_rk3,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,rk3,96,32,12500,12500,is_std,0.13558509945869446,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe6:fid,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,6,6,12500,12500,fid,19.61074447631836,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe6:precision,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,6,6,12500,12500,precision,0.6096000075340271,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe6:recall,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,6,6,12500,12500,recall,0.5782999992370605,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe6:is_mean,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,6,6,12500,12500,is_mean,8.033635139465332,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe6:is_std,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,6,6,12500,12500,is_std,0.1616981476545334,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe8:fid,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,8,8,12500,12500,fid,15.209437370300293,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe8:precision,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,8,8,12500,12500,precision,0.6293999552726746,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe8:recall,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,8,8,12500,12500,recall,0.6115999817848206,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe8:is_mean,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,8,8,12500,12500,is_mean,8.26728343963623,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe8:is_std,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,8,8,12500,12500,is_std,0.16433236002922058,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe10:fid,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,10,10,12500,12500,fid,13.271474838256836,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe10:precision,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,10,10,12500,12500,precision,0.649899959564209,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe10:recall,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,10,10,12500,12500,recall,0.6220999956130981,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe10:is_mean,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,10,10,12500,12500,is_mean,8.388529777526855,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe10:is_std,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,10,10,12500,12500,is_std,0.15530267357826233,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe12:fid,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,12,12,12500,12500,fid,12.1138916015625,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe12:precision,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,12,12,12500,12500,precision,0.6592999696731567,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe12:recall,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,12,12,12500,12500,recall,0.6287999749183655,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe12:is_mean,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,12,12,12500,12500,is_mean,8.454805374145508,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe12:is_std,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,12,12,12500,12500,is_std,0.15579330921173096,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe18:fid,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,18,18,12500,12500,fid,10.19614315032959,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe18:precision,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,18,18,12500,12500,precision,0.6786999702453613,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe18:recall,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,18,18,12500,12500,recall,0.6394000053405762,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe18:is_mean,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,18,18,12500,12500,is_mean,8.548762321472168,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe18:is_std,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,18,18,12500,12500,is_std,0.1417718380689621,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe20:fid,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,20,20,12500,12500,fid,9.79216480255127,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe20:precision,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,20,20,12500,12500,precision,0.6850000023841858,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe20:recall,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,20,20,12500,12500,recall,0.6444999575614929,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe20:is_mean,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,20,20,12500,12500,is_mean,8.558048248291016,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe20:is_std,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,20,20,12500,12500,is_std,0.13445346057415009,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe24:fid,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,24,24,12500,12500,fid,9.156960487365723,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe24:precision,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,24,24,12500,12500,precision,0.6887999773025513,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe24:recall,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,24,24,12500,12500,recall,0.646399974822998,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe24:is_mean,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,24,24,12500,12500,is_mean,8.593764305114746,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe24:is_std,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,24,24,12500,12500,is_std,0.14381371438503265,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe30:fid,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,30,30,12500,12500,fid,8.53518009185791,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe30:precision,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,30,30,12500,12500,precision,0.6922999620437622,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe30:recall,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,30,30,12500,12500,recall,0.6495999693870544,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe30:is_mean,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,30,30,12500,12500,is_mean,8.620352745056152,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe30:is_std,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,30,30,12500,12500,is_std,0.14515936374664307,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe48:fid,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,48,48,12500,12500,fid,7.635622024536133,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_5_stork4:ep499:nfe48:precision,linear_ft_beta_0_5_stork4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,stork4,48,48,12500,12500,precision,0.6961999535560608,completed,ft_clock_solver_sensitivity
